Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,IsGarageIncluded
841,7,70.04995836802665,12155.0,6,8,1925,1950,0.0,156.0,0.0,516.0,672.0,810.0,672.0,0.0,1482.0,0,0,2,0,4,1,7,0,1934,1,400.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,3,2008,140000.0,True
842,7,60.0,10440.0,5,8,1904,2002,0.0,0.0,0.0,650.0,650.0,958.0,581.0,0.0,1539.0,0,0,2,0,3,1,8,1,1983,2,686.0,70.0,78.0,68.0,0.0,0.0,0.0,0.0,6,2008,157500.0,True
843,8,82.0,9020.0,6,7,1966,1966,183.0,312.0,539.0,276.0,1127.0,1165.0,0.0,0.0,1165.0,1,0,1,1,3,1,6,0,1966,2,490.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,5,2008,174900.0,True
844,9,80.0,8000.0,5,4,1961,1961,0.0,0.0,0.0,1800.0,1800.0,1800.0,0.0,0.0,1800.0,0,0,2,0,6,2,10,0,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,141000.0,False
845,5,100.0,12665.0,5,8,1915,1950,0.0,0.0,0.0,876.0,876.0,876.0,540.0,0.0,1416.0,0,0,1,1,4,1,7,1,1949,3,720.0,418.0,0.0,194.0,0.0,0.0,0.0,0.0,6,2008,153900.0,True
846,8,70.04995836802665,16647.0,5,5,1975,1981,0.0,1390.0,0.0,0.0,1390.0,1701.0,0.0,0.0,1701.0,1,0,2,0,3,1,6,2,1975,2,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,171000.0,True
847,6,75.0,9317.0,7,5,1993,1993,137.0,513.0,0.0,227.0,740.0,1006.0,769.0,0.0,1775.0,1,0,2,1,3,1,7,1,1993,2,425.0,234.0,72.0,192.0,0.0,0.0,0.0,0.0,7,2009,213000.0,True
848,2,36.0,15523.0,5,6,1972,1972,0.0,460.0,0.0,404.0,864.0,864.0,0.0,0.0,864.0,1,0,1,0,3,1,5,1,1972,1,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,133500.0,True
849,5,75.0,45600.0,6,8,1908,1997,0.0,0.0,0.0,907.0,907.0,1307.0,1051.0,0.0,2358.0,0,0,3,0,5,1,10,1,1908,2,360.0,486.0,40.0,0.0,0.0,175.0,0.0,0.0,9,2008,240000.0,True
850,8,80.0,9600.0,6,7,1976,1994,360.0,0.0,0.0,528.0,528.0,1094.0,761.0,0.0,1855.0,0,0,2,1,3,1,7,1,1976,2,512.0,113.0,100.0,0.0,0.0,0.0,0.0,0.0,8,2007,187000.0,True
851,12,36.0,4435.0,6,5,2003,2003,170.0,659.0,0.0,189.0,848.0,848.0,0.0,0.0,848.0,1,0,1,0,1,1,3,0,2003,2,420.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2007,131500.0,True
852,12,70.04995836802665,3196.0,8,5,2003,2003,40.0,0.0,0.0,1273.0,1273.0,1456.0,0.0,0.0,1456.0,0,0,2,0,2,1,7,1,2003,2,400.0,143.0,20.0,0.0,0.0,0.0,0.0,0.0,5,2006,215000.0,True
853,7,53.0,7128.0,7,5,1941,1950,0.0,364.0,0.0,554.0,918.0,918.0,728.0,0.0,1646.0,0,0,2,0,4,1,7,2,1941,1,240.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,8,2007,164000.0,True
854,8,70.04995836802665,12095.0,6,6,1964,1964,115.0,564.0,0.0,563.0,1127.0,1445.0,0.0,0.0,1445.0,0,0,1,1,3,1,7,1,1964,2,645.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,158000.0,True
855,2,102.0,17920.0,5,4,1955,1974,0.0,306.0,1085.0,372.0,1763.0,1779.0,0.0,0.0,1779.0,1,0,1,1,3,1,6,1,1955,2,454.0,0.0,418.0,0.0,0.0,312.0,0.0,0.0,7,2006,170000.0,True
856,2,70.04995836802665,6897.0,5,8,1962,2010,0.0,659.0,0.0,381.0,1040.0,1040.0,0.0,0.0,1040.0,1,0,1,1,3,1,6,0,1962,1,260.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,4,2010,127000.0,True
857,8,70.04995836802665,10970.0,6,6,1978,1978,0.0,505.0,435.0,0.0,940.0,1026.0,0.0,0.0,1026.0,1,0,1,0,3,1,5,0,1981,2,576.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,10,2008,147000.0,True
858,6,65.0,8125.0,6,5,1994,1995,0.0,0.0,0.0,702.0,702.0,702.0,779.0,0.0,1481.0,0,0,2,1,3,1,6,1,1994,2,343.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3,2009,174000.0,True
859,2,80.0,10400.0,7,5,1976,1976,189.0,0.0,0.0,1090.0,1090.0,1370.0,0.0,0.0,1370.0,0,0,2,0,3,1,6,1,1976,2,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,152000.0,True
860,6,70.04995836802665,11029.0,6,7,1968,1984,220.0,619.0,0.0,435.0,1054.0,1512.0,1142.0,0.0,2654.0,1,0,2,1,4,1,9,1,1968,2,619.0,0.0,65.0,0.0,0.0,222.0,0.0,0.0,8,2006,250000.0,True
861,5,55.0,7642.0,7,8,1918,1998,0.0,0.0,0.0,912.0,912.0,912.0,514.0,0.0,1426.0,0,0,1,1,3,1,7,1,1925,1,216.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,6,2007,189950.0,True
862,19,75.0,11625.0,5,4,1965,1965,0.0,841.0,0.0,198.0,1039.0,1039.0,0.0,0.0,1039.0,1,0,1,1,3,1,6,0,1965,2,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,131500.0,True
863,2,81.0,9672.0,6,5,1984,1985,0.0,338.0,0.0,702.0,1040.0,1097.0,0.0,0.0,1097.0,0,0,2,0,3,1,6,0,1986,2,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,152000.0,True
864,2,70.0,7931.0,5,5,1959,1959,0.0,1148.0,0.0,0.0,1148.0,1148.0,0.0,0.0,1148.0,1,0,1,0,3,1,6,0,1959,1,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,132500.0,True
865,2,72.0,8640.0,7,5,2007,2008,0.0,0.0,0.0,1372.0,1372.0,1372.0,0.0,0.0,1372.0,0,0,2,0,3,1,6,0,2008,2,529.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,5,2008,250580.0,True
866,2,70.04995836802665,8750.0,5,6,1970,1970,76.0,828.0,0.0,174.0,1002.0,1002.0,0.0,0.0,1002.0,1,0,1,0,3,1,5,0,1973,2,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,148500.0,True
867,2,67.0,10656.0,8,5,2006,2007,274.0,0.0,0.0,1638.0,1638.0,1646.0,0.0,0.0,1646.0,0,0,2,0,3,1,6,1,2007,3,870.0,192.0,80.0,0.0,0.0,0.0,0.0,0.0,11,2007,248900.0,True
868,2,85.0,6970.0,4,5,1961,1961,0.0,932.0,0.0,108.0,1040.0,1120.0,0.0,0.0,1120.0,1,0,1,1,3,1,5,0,1961,2,544.0,168.0,0.0,0.0,0.0,0.0,0.0,400.0,5,2007,129000.0,True
869,6,70.04995836802665,14762.0,5,6,1948,1950,0.0,0.0,0.0,0.0,0.0,1547.0,720.0,53.0,2320.0,0,0,2,0,2,1,7,1,1979,2,672.0,120.0,144.0,0.0,0.0,0.0,0.0,0.0,5,2006,169000.0,True
870,6,80.0,9938.0,7,5,1993,1994,246.0,750.0,0.0,300.0,1050.0,1062.0,887.0,0.0,1949.0,1,0,2,1,3,1,8,1,1993,2,574.0,156.0,90.0,0.0,0.0,0.0,0.0,0.0,6,2010,236000.0,True
871,2,60.0,6600.0,5,5,1962,1962,0.0,0.0,0.0,894.0,894.0,894.0,0.0,0.0,894.0,0,0,1,0,2,1,5,0,1962,1,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,109500.0,True
872,6,70.0,8750.0,6,5,1998,1998,116.0,505.0,0.0,299.0,804.0,804.0,878.0,0.0,1682.0,0,0,2,1,3,1,7,0,1998,2,523.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,6,2010,200500.0,True
873,2,74.0,8892.0,5,7,1953,1996,0.0,0.0,0.0,105.0,105.0,910.0,0.0,0.0,910.0,0,0,1,0,3,1,5,0,1953,2,414.0,196.0,0.0,150.0,0.0,0.0,0.0,0.0,10,2008,116000.0,True
874,4,60.0,12144.0,5,7,1949,1950,0.0,375.0,0.0,457.0,832.0,1036.0,0.0,232.0,1268.0,0,0,1,0,3,1,6,1,1949,1,288.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,9,2009,133000.0,True
875,5,52.0,5720.0,5,6,1941,1950,0.0,0.0,0.0,676.0,676.0,676.0,455.0,0.0,1131.0,0,0,1,1,3,1,5,0,1941,1,200.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,66500.0,True
876,6,75.0,9000.0,8,5,2007,2007,0.0,64.0,0.0,1120.0,1184.0,1184.0,1426.0,0.0,2610.0,0,0,2,1,4,1,11,1,2007,2,550.0,208.0,364.0,0.0,0.0,0.0,0.0,0.0,8,2007,303477.0,True
877,2,94.0,25286.0,4,5,1963,1963,0.0,633.0,0.0,431.0,1064.0,1040.0,0.0,0.0,1040.0,1,0,1,0,3,1,5,0,1963,2,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,132250.0,True
878,6,74.0,8834.0,9,5,2004,2005,216.0,1170.0,0.0,292.0,1462.0,1462.0,762.0,0.0,2224.0,1,0,2,1,4,1,10,1,2004,3,738.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,350000.0,True
879,8,88.0,11782.0,5,7,1961,1995,0.0,899.0,0.0,210.0,1109.0,1155.0,0.0,0.0,1155.0,1,0,1,0,3,1,6,0,1987,2,576.0,192.0,0.0,0.0,0.0,0.0,0.0,400.0,6,2010,148000.0,True
880,2,70.04995836802665,7000.0,5,8,1978,2005,90.0,646.0,0.0,218.0,864.0,864.0,0.0,0.0,864.0,1,0,1,0,3,1,6,0,1978,1,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,136500.0,True
881,2,60.0,7024.0,5,5,2005,2006,0.0,980.0,0.0,110.0,1090.0,1090.0,0.0,0.0,1090.0,1,0,1,1,2,1,5,0,2005,2,450.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,6,2007,157000.0,True
882,5,44.0,13758.0,7,5,1990,1991,117.0,902.0,0.0,254.0,1156.0,1187.0,530.0,0.0,1717.0,0,0,2,1,3,1,7,1,1990,2,400.0,168.0,36.0,0.0,0.0,0.0,0.0,0.0,4,2007,187500.0,True
883,6,70.04995836802665,9636.0,6,5,1992,1993,0.0,0.0,0.0,808.0,808.0,808.0,785.0,0.0,1593.0,0,0,2,1,3,1,7,1,1993,2,389.0,342.0,40.0,0.0,0.0,0.0,0.0,0.0,12,2009,178000.0,True
884,7,60.0,6204.0,4,5,1912,1950,0.0,0.0,0.0,795.0,795.0,954.0,795.0,481.0,2230.0,1,0,1,0,5,1,10,0,1997,1,440.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,3,2006,118500.0,True
885,2,65.0,7150.0,5,5,1967,1967,60.0,432.0,0.0,460.0,892.0,892.0,0.0,0.0,892.0,0,0,1,0,3,1,5,0,1967,1,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,100000.0,True
886,12,50.0,5119.0,9,5,1999,2000,60.0,1238.0,0.0,460.0,1698.0,1709.0,0.0,0.0,1709.0,1,0,2,0,2,1,5,1,1999,2,506.0,97.0,65.0,0.0,0.0,0.0,0.0,0.0,1,2008,328900.0,True
887,9,70.0,8393.0,5,5,1959,2005,122.0,528.0,0.0,1098.0,1626.0,1712.0,0.0,0.0,1712.0,0,0,2,0,4,2,8,0,2005,2,588.0,272.0,54.0,0.0,0.0,0.0,0.0,0.0,6,2006,145000.0,True
888,5,59.0,16466.0,5,7,1955,1955,0.0,0.0,0.0,816.0,816.0,872.0,521.0,0.0,1393.0,0,0,1,1,3,1,8,0,1955,1,300.0,121.0,0.0,0.0,0.0,265.0,0.0,0.0,4,2008,135500.0,True
889,2,95.0,15865.0,8,6,1970,1970,0.0,351.0,823.0,1043.0,2217.0,2217.0,0.0,0.0,2217.0,1,0,2,0,4,1,8,1,1970,2,621.0,81.0,207.0,0.0,0.0,224.0,0.0,0.0,10,2007,268000.0,True
890,2,128.0,12160.0,6,4,1953,1953,90.0,1024.0,0.0,481.0,1505.0,1505.0,0.0,0.0,1505.0,1,0,1,0,2,1,6,1,1953,2,505.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,2,2009,149500.0,True
891,5,60.0,8064.0,5,7,1949,2006,0.0,0.0,0.0,672.0,672.0,672.0,252.0,0.0,924.0,0,0,1,0,3,1,6,1,2003,2,576.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,7,2007,122900.0,True
892,6,70.0,11184.0,6,5,1978,1978,92.0,226.0,500.0,192.0,918.0,918.0,765.0,0.0,1683.0,0,0,2,1,3,1,7,1,1978,2,440.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,172500.0,True
893,2,70.0,8414.0,6,8,1963,2003,0.0,663.0,0.0,396.0,1059.0,1068.0,0.0,0.0,1068.0,0,1,1,0,3,1,6,0,1963,1,264.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2006,154500.0,True
894,2,70.04995836802665,13284.0,5,5,1954,1954,0.0,1064.0,0.0,319.0,1383.0,1383.0,0.0,0.0,1383.0,1,0,1,0,3,1,6,1,1954,1,354.0,511.0,116.0,0.0,0.0,0.0,0.0,0.0,6,2008,165000.0,True
895,9,64.0,7018.0,5,5,1979,1979,0.0,0.0,0.0,0.0,0.0,1535.0,0.0,0.0,1535.0,0,0,2,0,4,2,8,0,1979,2,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,118858.0,True
896,6,71.0,7056.0,6,5,1963,1963,415.0,400.0,0.0,380.0,780.0,983.0,813.0,0.0,1796.0,1,0,1,1,4,1,8,1,1963,2,483.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,10,2008,140000.0,True
897,3,50.0,8765.0,4,6,1936,1950,0.0,285.0,0.0,666.0,951.0,951.0,0.0,0.0,951.0,0,0,1,0,2,1,6,0,1936,1,327.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4,2006,106500.0,True
898,9,64.0,7018.0,5,5,1979,1979,0.0,0.0,0.0,0.0,0.0,1120.0,1120.0,0.0,2240.0,0,0,2,0,6,2,12,0,1979,2,528.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,142953.0,True
899,2,100.0,12919.0,9,5,2009,2010,760.0,2188.0,0.0,142.0,2330.0,2364.0,0.0,0.0,2364.0,1,0,2,1,2,1,11,2,2009,3,820.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,3,2010,611657.0,True
900,2,65.0,6993.0,5,7,1961,1994,0.0,465.0,0.0,447.0,912.0,1236.0,0.0,0.0,1236.0,0,0,1,0,3,1,6,1,1961,1,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,135000.0,True
901,2,70.04995836802665,7340.0,4,6,1971,1971,0.0,322.0,0.0,536.0,858.0,858.0,0.0,0.0,858.0,0,0,1,0,2,1,4,0,1979,1,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,110000.0,True
902,2,64.0,8712.0,5,7,1957,2000,0.0,860.0,0.0,132.0,992.0,1306.0,0.0,0.0,1306.0,1,0,1,0,2,1,5,0,1968,1,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,153000.0,True
903,6,63.0,7875.0,7,5,2003,2003,0.0,0.0,0.0,783.0,783.0,807.0,702.0,0.0,1509.0,0,0,2,1,3,1,8,1,2003,2,393.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,7,2006,180000.0,True
904,2,50.0,14859.0,7,5,2006,2006,27.0,0.0,0.0,1670.0,1670.0,1670.0,0.0,0.0,1670.0,0,0,2,0,3,1,7,1,2006,3,690.0,144.0,60.0,0.0,0.0,0.0,0.0,0.0,8,2006,240000.0,True
905,2,70.04995836802665,6173.0,5,6,1967,1967,75.0,599.0,0.0,277.0,876.0,902.0,0.0,0.0,902.0,0,0,1,0,3,1,6,0,1967,1,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,125500.0,True
906,2,80.0,9920.0,5,5,1954,1954,110.0,354.0,290.0,412.0,1056.0,1063.0,0.0,0.0,1063.0,1,0,1,0,3,1,6,0,1954,1,280.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,2,2010,128000.0,True
907,2,116.0,13501.0,8,5,2006,2006,208.0,63.0,0.0,1560.0,1623.0,1636.0,0.0,0.0,1636.0,1,0,2,0,3,1,8,1,2006,3,865.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,6,2007,255000.0,True
908,5,86.0,11500.0,7,7,1936,1987,0.0,223.0,0.0,794.0,1017.0,1020.0,1037.0,0.0,2057.0,0,0,1,1,3,1,6,1,1936,1,180.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,6,2006,250000.0,True
909,2,70.04995836802665,8885.0,5,5,1983,1983,0.0,301.0,324.0,239.0,864.0,902.0,0.0,0.0,902.0,1,0,1,0,2,1,5,0,1983,2,484.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,131000.0,True
910,6,149.0,12589.0,6,5,2005,2005,0.0,0.0,0.0,742.0,742.0,742.0,742.0,0.0,1484.0,0,0,2,1,3,1,8,1,2005,2,390.0,36.0,24.0,0.0,0.0,0.0,0.0,0.0,6,2009,174000.0,True
911,9,80.0,11600.0,5,5,1960,1960,361.0,443.0,0.0,662.0,1105.0,1105.0,1169.0,0.0,2274.0,0,0,2,0,5,2,12,0,1960,2,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2010,154300.0,True
912,2,70.04995836802665,9286.0,5,7,1977,1989,0.0,196.0,0.0,1072.0,1268.0,1268.0,0.0,0.0,1268.0,0,0,1,1,3,1,5,0,1978,1,252.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2009,143500.0,True
913,3,51.0,6120.0,5,7,1925,1950,0.0,489.0,0.0,279.0,768.0,1015.0,0.0,0.0,1015.0,0,0,1,0,3,1,6,0,1925,1,450.0,0.0,0.0,112.0,0.0,120.0,0.0,620.0,7,2006,88000.0,True
914,9,82.0,6270.0,5,6,1949,1950,0.0,284.0,0.0,717.0,1001.0,1001.0,1001.0,0.0,2002.0,0,0,2,0,4,2,8,0,1949,3,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,145000.0,True
915,16,30.0,3000.0,6,5,2009,2009,76.0,294.0,0.0,318.0,612.0,612.0,612.0,0.0,1224.0,0,0,2,1,2,1,4,0,2009,2,528.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,6,2009,173733.0,True
916,16,21.0,2001.0,4,5,1970,1970,80.0,0.0,0.0,546.0,546.0,546.0,546.0,0.0,1092.0,0,0,1,1,3,1,6,0,1970,1,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,75000.0,True
917,2,50.0,9000.0,2,3,1949,1950,0.0,50.0,0.0,430.0,480.0,480.0,0.0,0.0,480.0,1,0,0,0,1,1,4,0,1958,1,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,35311.0,True
918,2,70.04995836802665,17140.0,4,6,1956,1956,0.0,1059.0,0.0,75.0,1134.0,1229.0,0.0,0.0,1229.0,0,0,1,0,3,1,6,0,1956,1,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2009,135000.0,True
919,6,103.0,13125.0,7,5,1991,1991,0.0,48.0,634.0,422.0,1104.0,912.0,1215.0,0.0,2127.0,1,0,2,1,4,1,8,1,1991,3,833.0,72.0,192.0,224.0,0.0,0.0,0.0,0.0,11,2007,238000.0,True
920,2,87.0,11029.0,6,8,1958,2002,0.0,528.0,411.0,245.0,1184.0,1414.0,0.0,0.0,1414.0,1,0,1,0,3,1,6,1,1990,2,601.0,0.0,51.0,0.0,0.0,190.0,0.0,0.0,5,2008,176500.0,True
921,6,70.0,8462.0,6,5,1994,1994,105.0,814.0,0.0,114.0,928.0,936.0,785.0,0.0,1721.0,0,1,2,1,3,1,7,0,1994,2,471.0,300.0,87.0,0.0,0.0,0.0,0.0,0.0,7,2007,201000.0,True
922,9,67.0,8777.0,5,7,1900,2003,0.0,1084.0,0.0,188.0,1272.0,1272.0,928.0,0.0,2200.0,2,0,2,2,4,2,9,0,-1,0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,9,2008,145900.0,False
923,2,65.0,10237.0,6,5,2005,2006,0.0,28.0,0.0,1288.0,1316.0,1316.0,0.0,0.0,1316.0,0,0,2,0,3,1,6,1,2005,2,397.0,100.0,0.0,0.0,23.0,0.0,0.0,0.0,10,2006,169990.0,True
924,12,50.0,8012.0,6,5,1993,1994,0.0,165.0,841.0,598.0,1604.0,1617.0,0.0,0.0,1617.0,1,0,2,0,2,1,5,1,1993,2,533.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,7,2008,193000.0,True
925,2,79.0,10240.0,6,6,1980,1980,157.0,625.0,1061.0,0.0,1686.0,1686.0,0.0,0.0,1686.0,1,0,2,0,3,1,7,1,1980,2,612.0,384.0,131.0,0.0,0.0,0.0,0.0,0.0,5,2006,207500.0,True
926,2,70.04995836802665,15611.0,5,6,1977,1977,0.0,767.0,93.0,266.0,1126.0,1126.0,0.0,0.0,1126.0,0,1,2,0,3,1,6,0,1977,2,540.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2008,175000.0,True
927,6,93.0,11999.0,8,5,2003,2004,340.0,0.0,0.0,1181.0,1181.0,1234.0,1140.0,0.0,2374.0,0,0,2,1,4,1,10,1,2003,3,656.0,104.0,100.0,0.0,0.0,0.0,0.0,0.0,5,2007,285000.0,True
928,6,70.04995836802665,9900.0,7,5,1968,1968,342.0,552.0,0.0,280.0,832.0,1098.0,880.0,0.0,1978.0,0,0,2,1,4,1,9,1,1968,2,486.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,4,2008,176000.0,True
929,2,70.04995836802665,11838.0,8,5,2001,2001,0.0,0.0,0.0,1753.0,1753.0,1788.0,0.0,0.0,1788.0,0,0,2,0,3,1,7,1,2001,2,522.0,202.0,151.0,0.0,0.0,0.0,0.0,0.0,6,2009,236500.0,True
930,6,70.04995836802665,13006.0,7,5,1997,1997,285.0,0.0,0.0,964.0,964.0,993.0,1243.0,0.0,2236.0,0,0,2,1,4,1,8,1,1997,2,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2006,222000.0,True
931,2,73.0,8925.0,8,5,2007,2007,0.0,16.0,0.0,1450.0,1466.0,1466.0,0.0,0.0,1466.0,0,0,2,0,3,1,7,0,2007,3,610.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,7,2009,201000.0,True
932,2,70.0,9100.0,5,6,1965,1965,0.0,338.0,466.0,121.0,925.0,925.0,0.0,0.0,925.0,0,1,1,0,2,1,5,0,1965,1,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,117500.0,True
933,2,84.0,11670.0,9,5,2006,2006,302.0,0.0,0.0,1905.0,1905.0,1905.0,0.0,0.0,1905.0,0,0,2,0,3,1,8,1,2006,3,788.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,3,2007,320000.0,True
934,2,63.0,8487.0,7,5,2004,2004,210.0,20.0,0.0,1480.0,1500.0,1500.0,0.0,0.0,1500.0,0,0,2,0,3,1,6,0,2004,2,570.0,192.0,36.0,0.0,0.0,0.0,0.0,0.0,8,2009,190000.0,True
935,2,313.0,27650.0,7,7,1960,2007,0.0,425.0,0.0,160.0,585.0,2069.0,0.0,0.0,2069.0,1,0,2,0,4,1,9,1,1960,2,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,242000.0,True
936,3,52.0,5825.0,4,5,1926,1953,108.0,0.0,0.0,600.0,600.0,747.0,0.0,0.0,747.0,0,0,1,0,1,1,5,0,1953,2,528.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,6,2006,79900.0,True
937,2,67.0,10083.0,7,5,2003,2003,0.0,833.0,0.0,343.0,1176.0,1200.0,0.0,0.0,1200.0,1,0,2,0,2,1,5,0,2003,2,555.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,8,2009,184900.0,True
938,6,75.0,9675.0,7,5,2005,2005,0.0,341.0,0.0,772.0,1113.0,1113.0,858.0,0.0,1971.0,0,0,2,1,3,1,8,1,2005,2,689.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2,2009,253000.0,True
939,6,73.0,8760.0,7,5,2006,2006,0.0,464.0,0.0,927.0,1391.0,1391.0,571.0,0.0,1962.0,0,0,2,1,3,1,7,0,2006,3,868.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,8,2006,239799.0,True
940,7,70.04995836802665,24090.0,7,7,1940,1950,0.0,0.0,0.0,1032.0,1032.0,1207.0,1196.0,0.0,2403.0,0,0,2,0,4,1,10,2,1940,1,349.0,56.0,0.0,318.0,0.0,0.0,0.0,0.0,6,2010,244400.0,True
941,9,55.0,12640.0,6,5,1976,1976,0.0,936.0,396.0,396.0,1728.0,1728.0,0.0,0.0,1728.0,0,0,2,0,4,2,8,0,1976,2,574.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,150900.0,True
942,6,70.04995836802665,8755.0,7,5,1999,1999,298.0,772.0,0.0,220.0,992.0,1022.0,1038.0,0.0,2060.0,1,0,2,1,3,1,8,1,1999,2,390.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,6,2009,214000.0,True
943,9,42.0,7711.0,4,3,1977,1977,0.0,1440.0,0.0,0.0,1440.0,1440.0,0.0,0.0,1440.0,2,0,2,0,4,2,8,0,-1,0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,150000.0,False
944,9,100.0,25000.0,5,4,1967,1967,0.0,0.0,0.0,1632.0,1632.0,1632.0,0.0,0.0,1632.0,0,0,2,0,4,2,8,0,1967,2,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,143000.0,True
945,2,70.04995836802665,14375.0,6,6,1958,1958,541.0,111.0,354.0,354.0,819.0,1344.0,0.0,0.0,1344.0,0,1,1,0,3,1,7,1,1958,2,525.0,0.0,118.0,0.0,0.0,233.0,0.0,0.0,1,2009,137500.0,True
946,5,98.0,8820.0,5,6,1890,1996,0.0,1088.0,0.0,0.0,1088.0,1188.0,561.0,120.0,1869.0,0,0,1,0,2,1,7,0,1963,2,456.0,48.0,0.0,244.0,0.0,0.0,0.0,0.0,9,2009,124900.0,True
947,8,70.0,8163.0,5,6,1959,1959,128.0,748.0,294.0,102.0,1144.0,1144.0,0.0,0.0,1144.0,1,0,1,0,3,1,6,1,1959,1,796.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,143000.0,True
