MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition
2,1,2,0,1,1,2,0,12,4,4,4,5,1,2,11,12,1,1,3,2,2,3,1,2,5,5,3,1,5,1,6,1,2,1,3,5,2,0,2,3,4,1
3,1,2,0,1,1,0,0,16,4,4,4,1,1,2,6,9,1,1,2,2,3,3,3,6,5,5,3,1,5,1,6,1,2,3,3,5,2,0,2,3,4,4
3,1,2,1,1,1,0,1,11,4,4,4,6,1,2,8,9,2,1,3,2,2,3,3,4,2,5,4,1,5,1,2,0,5,2,3,5,2,0,2,1,4,4
3,1,2,1,1,1,4,0,4,4,4,1,1,3,4,6,10,2,1,3,2,3,4,4,6,5,5,2,1,5,1,6,1,0,0,1,0,2,0,4,3,4,0
2,1,2,1,3,1,0,0,17,4,4,1,6,1,2,4,5,2,1,3,2,3,3,1,1,5,5,2,0,2,1,6,1,5,1,3,5,2,0,4,3,4,4
1,1,2,0,1,1,0,0,7,4,4,3,6,1,2,4,5,1,1,3,2,3,3,1,4,5,5,2,1,5,1,6,3,5,3,3,5,2,0,3,3,4,4
3,1,2,0,1,1,0,0,6,4,4,4,5,4,2,4,5,1,1,3,2,2,3,1,1,5,5,2,1,5,1,6,1,2,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,16,4,4,4,5,1,2,11,12,1,2,3,5,3,3,2,6,5,5,4,1,5,2,6,1,5,2,3,5,2,0,4,3,4,4
4,1,2,0,1,1,1,0,19,4,4,2,6,4,2,4,5,1,2,3,5,3,3,1,4,5,5,4,1,5,2,6,1,2,1,3,5,2,0,4,3,4,4
3,1,2,1,1,1,0,0,3,4,4,4,5,1,2,5,10,1,1,2,2,2,3,4,2,5,5,3,1,5,1,6,1,0,0,1,0,2,0,4,3,4,4
3,1,2,1,1,1,2,0,13,7,4,4,6,1,2,8,9,2,1,2,2,3,4,1,4,5,5,2,1,5,1,6,3,5,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,2,0,9,4,4,3,6,1,2,9,2,1,1,3,2,3,3,1,4,5,5,2,1,5,2,6,3,2,1,3,5,2,0,4,3,4,4
3,1,2,1,1,1,2,0,16,4,4,4,5,1,2,11,12,1,2,3,5,4,3,1,5,5,5,4,1,5,3,6,1,5,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,2,0,21,4,4,4,6,1,2,11,12,2,2,3,5,3,3,1,6,5,5,4,1,5,2,6,4,6,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,14,3,4,4,6,1,2,11,12,1,2,3,5,3,3,1,5,5,5,4,1,5,2,6,4,5,3,3,5,2,0,4,3,8,5
3,1,2,1,3,1,0,0,17,4,4,4,2,1,2,4,5,1,2,2,1,2,2,1,1,5,5,4,1,5,1,2,3,2,1,3,5,2,0,4,3,4,4
3,1,2,1,1,1,0,0,10,4,4,4,5,4,2,5,4,2,1,3,2,2,3,1,4,5,5,2,1,5,1,6,1,5,1,3,5,2,0,4,3,4,4
1,1,2,0,1,1,0,0,5,4,4,4,2,1,2,11,12,1,1,3,1,2,3,1,5,5,1,1,0,5,1,6,1,0,0,1,0,2,0,1,3,4,1
3,1,2,0,1,1,0,0,10,4,4,0,4,4,2,8,9,2,1,1,2,2,3,4,4,5,5,2,1,5,1,6,1,5,2,3,5,2,0,4,3,1,4
3,1,2,0,1,1,0,0,10,4,4,4,2,1,2,3,1,1,1,3,2,2,3,1,5,5,5,2,0,3,1,6,1,0,0,1,0,2,0,4,3,4,1
3,1,2,0,1,1,0,0,23,4,4,2,6,1,2,11,8,3,2,3,5,3,3,1,6,5,5,4,1,5,2,6,1,6,2,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,12,4,4,3,5,1,2,9,10,1,1,3,2,3,3,1,5,5,5,2,1,5,1,6,3,5,1,3,5,2,0,4,3,4,4
4,1,2,0,1,1,2,0,19,4,4,4,5,1,2,12,13,1,2,3,5,3,3,1,5,5,5,4,1,5,2,6,1,5,3,3,5,2,0,4,3,8,5
3,1,2,1,1,1,2,0,3,3,2,4,6,1,2,8,9,1,1,2,1,3,3,1,5,5,5,2,0,5,2,6,1,2,1,3,5,2,0,3,3,4,4
4,1,2,0,1,1,1,0,19,4,4,2,6,1,2,4,5,1,2,3,5,3,3,1,6,5,5,4,1,5,2,6,1,2,1,3,5,2,0,4,3,4,4
3,1,2,1,0,1,0,0,3,4,4,4,5,1,2,5,4,1,1,3,5,3,3,1,5,5,5,2,1,3,0,6,1,0,0,1,0,2,0,4,3,4,4
4,1,1,1,1,1,0,0,19,4,4,3,5,1,2,11,12,1,2,3,5,3,3,1,6,5,5,4,1,5,2,6,1,5,3,3,5,2,0,4,3,8,5
3,1,2,0,0,1,0,1,4,4,4,4,5,1,2,4,5,1,1,3,2,2,3,1,3,5,5,4,1,5,1,6,1,2,1,3,5,2,0,4,3,4,1
3,1,2,0,1,1,2,0,6,2,4,4,5,1,2,11,12,1,1,3,5,2,3,1,1,5,5,2,1,5,1,6,1,2,1,3,5,2,0,2,3,4,4
3,1,2,1,1,1,2,0,10,4,4,4,1,1,2,12,13,3,3,3,2,2,3,3,4,5,5,3,1,5,3,6,1,5,2,3,5,2,0,4,3,4,4
3,1,2,1,1,1,2,0,24,4,4,4,6,4,2,11,12,2,2,3,5,3,3,1,6,5,5,4,1,5,2,6,3,5,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,15,4,4,4,5,1,2,11,12,2,2,3,5,3,3,3,5,5,5,4,1,5,2,6,4,5,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,2,0,16,4,4,4,6,1,2,12,13,1,2,3,5,3,3,2,5,5,5,4,1,5,2,6,4,5,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,11,4,4,1,2,1,2,9,10,1,1,3,2,0,1,0,0,0,5,2,1,5,2,6,1,5,1,3,5,2,0,4,3,3,4
3,1,2,0,1,1,0,0,4,4,4,0,5,1,2,4,5,1,1,3,2,2,3,1,4,5,4,2,0,5,1,6,1,2,1,3,5,2,0,4,3,1,4
1,1,2,0,1,1,2,0,5,2,4,4,2,4,2,11,12,1,1,2,2,2,2,1,5,5,5,3,1,5,2,6,1,5,1,2,5,2,0,4,3,4,4
3,1,2,1,1,1,0,0,23,4,4,4,5,4,2,11,12,3,3,3,5,4,3,3,6,5,5,4,1,5,3,6,4,5,3,3,5,2,0,4,3,8,5
3,1,2,1,1,1,0,0,13,4,4,4,6,1,2,9,10,2,1,3,2,2,3,1,3,5,5,2,1,5,2,6,3,5,3,3,5,2,0,4,3,4,4
4,1,2,0,1,1,0,0,19,4,4,4,6,1,2,11,12,1,2,3,5,3,4,1,5,5,5,4,1,5,2,6,1,5,2,3,5,2,0,4,3,8,5
3,1,2,0,1,1,0,0,24,4,4,4,6,1,2,11,12,2,2,3,5,3,3,1,6,5,5,4,1,5,2,6,3,5,3,3,5,2,0,4,3,4,4
1,1,0,0,1,1,2,0,5,0,4,4,6,1,2,5,4,1,2,2,1,2,3,1,2,5,5,3,1,5,2,6,4,5,1,3,5,1,0,4,3,4,4
3,1,2,0,1,1,0,1,10,4,4,4,6,4,2,5,4,2,1,3,2,2,3,4,2,3,5,3,1,5,2,6,2,5,2,3,5,2,0,0,3,4,4
3,1,2,0,1,1,0,0,16,4,4,4,6,1,2,11,12,1,1,3,5,3,3,1,5,5,5,4,1,5,2,6,1,5,2,3,5,2,0,4,3,8,5
3,1,2,0,1,1,1,0,23,4,4,4,5,4,2,12,13,3,3,3,5,4,3,4,6,5,5,4,1,5,3,6,4,5,3,3,5,2,0,4,3,4,4
3,1,2,1,1,1,0,1,3,2,4,4,2,1,2,4,5,1,1,3,2,2,3,1,4,5,5,2,1,5,1,6,1,2,1,3,5,2,0,2,3,4,1
3,1,2,1,1,1,0,0,10,4,4,4,5,4,2,5,4,1,1,3,2,2,3,1,1,5,5,2,1,5,1,6,1,5,1,3,5,2,0,4,3,3,4
3,1,2,1,1,1,0,0,13,8,4,4,5,4,2,8,9,2,1,3,2,2,3,1,5,5,5,2,1,5,1,6,3,5,2,3,5,2,0,4,3,4,4
1,1,2,0,1,1,0,0,1,4,4,4,5,4,2,5,4,1,1,3,1,2,2,1,5,5,5,1,0,5,1,6,4,2,1,3,2,1,0,4,3,4,4
3,1,2,0,1,1,0,0,16,4,4,4,5,1,2,11,12,3,2,3,5,3,3,3,6,5,5,4,1,5,2,6,1,5,2,3,5,2,0,4,3,4,4
3,1,2,0,1,1,2,0,4,4,4,4,5,3,4,0,2,1,1,3,0,0,1,0,0,0,4,1,0,2,0,3,1,2,1,3,2,2,0,4,3,4,4
3,1,2,0,1,1,2,0,5,4,4,4,5,1,2,5,4,1,1,3,1,1,3,1,5,5,5,4,1,3,3,6,1,2,1,2,5,0,0,4,3,4,1
3,1,2,1,1,1,0,0,19,3,4,4,5,1,2,11,12,2,2,3,5,3,3,1,6,5,5,4,1,5,2,6,4,5,2,3,5,2,0,4,3,4,4
3,1,2,1,1,1,2,0,13,2,3,1,5,1,2,11,12,2,1,3,2,2,3,1,5,5,5,1,1,5,1,6,1,2,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,15,4,4,3,5,1,2,11,12,2,2,3,5,3,3,1,6,5,5,4,1,5,2,6,4,5,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,16,4,4,4,4,1,2,8,9,2,2,3,2,3,4,3,6,5,5,2,1,5,1,6,1,5,1,3,5,2,0,4,3,4,4
3,1,2,2,1,1,0,0,10,7,4,4,5,1,2,9,10,1,1,3,2,3,3,1,3,5,5,3,1,5,1,6,3,5,1,3,5,2,0,4,3,4,4
1,1,2,0,1,1,0,0,0,4,4,3,6,1,2,12,13,1,1,3,2,2,3,1,2,2,5,2,1,5,1,6,1,5,2,3,5,2,0,4,3,4,4
3,1,2,1,1,1,4,0,11,4,4,4,5,4,2,11,12,3,2,3,5,4,3,2,5,5,5,4,1,5,2,6,4,5,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,8,4,4,4,2,1,2,5,4,1,1,1,1,2,3,1,5,5,5,4,1,5,1,6,1,0,0,1,0,1,0,4,3,4,4
3,1,2,0,1,1,0,0,6,4,4,4,2,1,2,5,4,1,1,3,2,2,3,1,5,5,5,2,1,5,1,6,4,5,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,4,4,4,1,5,4,2,1,3,1,1,3,2,0,1,0,0,0,5,2,0,5,1,6,1,0,0,1,0,2,0,4,3,4,4
3,1,2,0,1,1,0,0,17,4,4,4,6,4,2,5,4,1,1,2,5,2,2,1,5,5,5,2,1,5,2,6,3,2,1,3,5,2,0,4,3,4,4
1,1,2,0,1,1,0,0,5,4,4,4,5,4,2,4,6,1,1,3,1,2,3,1,4,3,4,2,0,5,1,0,1,2,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,10,0,4,4,5,1,2,4,5,2,1,3,2,2,2,1,2,5,5,2,1,5,1,6,4,2,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,13,4,4,4,6,1,2,11,12,1,2,3,5,3,3,1,6,5,5,4,1,5,2,6,1,5,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,16,4,4,4,5,4,2,11,12,2,2,3,5,3,3,4,6,5,5,4,1,5,2,6,3,5,3,3,5,2,0,4,3,4,4
3,1,2,1,1,1,4,0,22,4,4,3,5,1,2,8,9,1,2,3,2,3,3,3,6,5,5,3,1,5,2,6,5,5,2,3,5,2,0,4,3,3,1
3,1,2,1,1,1,1,0,14,4,4,4,4,1,2,8,9,2,2,3,5,3,3,1,5,5,5,3,1,5,2,6,3,5,2,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,15,4,4,3,5,1,2,11,12,2,2,3,5,3,3,4,6,5,5,4,1,5,2,6,4,5,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,4,4,4,4,5,1,2,11,12,1,1,3,5,3,3,1,6,5,5,4,1,5,2,6,1,5,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,16,4,4,4,5,1,2,11,12,3,2,3,5,3,3,3,6,5,5,4,1,5,2,6,1,5,2,3,5,2,0,4,3,8,5
1,1,2,0,1,1,0,0,5,4,4,4,2,1,2,5,4,1,1,3,2,2,3,1,3,5,5,3,1,3,1,6,1,2,1,2,2,2,0,4,3,4,4
3,1,2,0,1,1,0,0,15,4,4,3,5,1,2,11,12,2,2,3,5,3,4,1,6,5,5,4,1,5,2,6,4,5,3,3,5,2,0,4,3,4,4
3,1,2,1,1,1,2,0,21,4,4,4,5,4,5,13,9,1,2,3,2,3,3,3,4,2,5,2,1,5,2,6,4,5,3,3,5,2,0,4,3,3,1
3,1,2,0,1,1,2,0,16,4,4,4,5,1,2,11,12,1,1,3,2,2,3,1,3,3,5,2,1,5,1,6,1,2,1,3,5,2,0,2,3,4,4
3,1,2,0,1,1,0,0,10,2,4,4,5,1,2,4,9,2,1,3,2,2,3,1,1,5,5,2,1,5,1,6,4,5,1,3,5,2,0,4,3,4,4
3,1,2,1,3,1,0,0,21,4,4,4,5,1,2,11,12,3,2,3,5,3,3,4,6,5,5,4,1,5,2,6,4,5,2,3,5,2,0,4,3,8,5
3,1,2,0,1,1,0,0,10,0,4,4,2,1,2,6,8,1,1,3,2,2,3,1,1,1,5,2,1,5,1,6,4,5,1,3,5,2,0,4,3,4,4
1,1,2,0,1,1,0,0,2,4,4,2,6,1,2,8,9,2,1,3,2,2,3,1,2,5,5,3,1,5,1,6,1,2,1,3,5,2,0,4,3,4,4
2,1,2,0,1,1,0,0,8,4,4,0,6,1,2,11,12,1,1,3,5,2,3,2,5,5,5,3,1,5,1,6,1,0,0,1,0,0,0,4,3,4,4
3,1,2,0,1,1,2,0,8,4,4,4,7,1,2,5,10,1,1,3,1,2,3,1,6,5,5,4,1,5,1,6,3,4,3,3,5,2,0,4,3,4,4
3,1,2,1,1,1,2,0,24,4,4,4,6,1,2,4,5,1,2,2,5,3,4,1,6,5,5,4,1,5,2,6,3,5,2,3,5,2,0,4,3,4,1
3,1,2,0,1,1,0,0,16,4,4,4,5,1,2,11,12,3,2,3,5,3,3,1,6,5,5,4,1,5,2,6,1,5,1,3,5,2,0,4,3,4,4
3,1,2,0,0,1,0,0,17,4,4,4,5,1,2,4,5,1,1,2,5,1,2,1,5,5,5,4,1,5,0,6,4,4,1,2,5,2,0,2,3,4,4
3,1,2,1,1,1,4,0,4,4,4,4,5,1,2,5,4,1,1,2,0,0,1,0,0,0,5,4,0,5,1,6,1,2,1,3,5,0,0,4,3,4,4
3,1,2,1,3,1,0,0,21,4,4,4,5,4,2,11,12,3,2,3,5,4,3,4,6,5,5,4,1,5,3,6,5,5,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,16,4,4,4,6,1,2,11,12,2,2,3,5,3,3,1,5,5,5,4,1,5,2,6,3,6,3,3,5,2,0,4,3,4,4
1,1,2,0,1,1,0,0,0,4,4,2,6,1,2,12,13,1,1,3,2,2,3,1,5,5,5,2,1,5,1,6,3,0,0,1,0,2,0,4,3,4,4
1,1,2,0,1,1,0,0,0,4,4,3,1,1,2,12,13,1,1,3,2,3,3,3,6,5,5,2,1,5,1,6,1,5,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,2,0,6,4,4,4,5,1,2,5,4,0,1,3,2,2,3,1,1,1,5,4,1,5,1,4,3,5,2,3,5,2,0,3,3,4,4
3,1,2,0,1,1,0,0,13,2,4,4,6,4,2,8,9,2,1,3,2,2,3,1,6,3,5,3,1,5,2,6,1,5,1,3,5,2,0,4,3,4,4
3,1,2,1,1,1,0,0,23,4,4,2,5,1,2,11,12,3,2,3,5,3,3,3,4,5,5,4,1,5,2,6,4,5,2,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,12,4,4,4,6,4,2,8,9,2,1,3,5,3,3,1,6,5,5,4,1,5,2,6,5,5,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,13,7,4,4,5,4,7,10,11,1,2,3,5,3,3,1,4,5,5,2,1,5,2,6,4,5,3,3,5,2,0,2,3,4,4
3,1,2,1,1,1,4,0,4,4,4,4,5,4,2,10,4,1,1,3,0,0,1,0,0,0,5,4,1,3,1,2,4,5,1,3,5,2,0,4,3,4,4
3,1,2,1,1,1,0,0,22,4,4,4,6,4,2,12,13,3,2,3,5,4,3,3,6,5,5,4,1,5,3,6,4,6,3,3,5,2,0,4,3,8,5
3,1,2,3,1,1,0,0,16,4,4,4,5,1,2,11,12,1,1,3,5,3,3,1,6,5,5,4,1,5,1,6,1,2,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,11,4,4,4,5,4,2,8,9,2,1,1,0,0,1,0,0,0,5,2,1,5,1,3,3,5,1,3,5,2,0,3,3,4,4
3,1,2,0,2,1,0,0,4,4,4,4,5,1,2,4,5,1,1,3,2,0,1,0,0,0,5,4,1,5,2,6,1,2,1,3,5,2,0,4,3,4,1
3,1,2,1,1,1,0,0,14,4,4,4,5,1,2,11,12,1,2,3,5,3,3,3,5,5,5,4,1,5,2,6,1,5,3,3,5,2,0,4,3,8,5
3,1,2,1,1,1,2,0,16,4,4,4,5,1,2,11,12,1,2,3,5,3,3,3,5,5,5,4,1,5,2,6,4,5,3,3,5,2,0,4,3,8,5
3,1,2,0,1,1,2,0,10,0,4,4,6,1,2,11,12,0,1,3,2,2,3,1,1,5,5,2,1,5,1,6,3,5,2,3,5,2,0,3,3,4,4
3,1,2,0,1,1,0,1,4,4,4,4,5,4,2,8,9,3,1,3,2,2,3,3,1,5,5,4,1,3,1,2,4,4,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,2,0,16,4,4,4,6,1,2,11,12,2,2,3,5,3,3,2,6,5,5,4,1,5,2,6,4,5,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,13,4,4,4,5,1,2,9,10,2,1,3,2,3,3,1,4,5,5,2,1,5,1,6,3,5,3,3,5,2,0,2,3,3,1
3,1,2,1,1,1,0,0,23,4,4,3,5,1,2,11,12,3,2,3,5,3,3,3,6,5,5,4,1,5,2,6,4,5,2,3,5,2,0,4,3,4,4
3,1,2,3,1,1,1,0,24,4,4,4,6,1,2,8,9,1,2,3,5,3,3,1,6,5,5,4,1,5,2,6,4,6,3,3,5,2,0,4,3,4,4
3,1,2,1,1,1,0,0,23,4,4,4,6,1,2,11,12,3,3,3,5,4,3,3,6,5,5,4,1,5,3,6,4,5,3,3,5,2,0,4,3,4,4
3,1,2,1,3,1,2,1,17,4,4,4,2,1,2,4,5,2,1,3,2,2,3,2,1,2,5,2,1,5,1,6,4,2,1,3,2,2,0,4,3,4,4
3,1,2,0,1,1,0,0,22,4,4,3,5,1,2,12,13,1,2,3,5,3,3,2,6,5,5,4,1,5,2,6,1,5,3,3,5,2,0,4,3,4,4
0,0,2,0,2,1,0,0,1,4,4,4,5,1,2,4,5,1,0,3,2,2,3,1,5,5,5,2,1,5,1,6,1,2,2,3,5,2,0,4,1,1,4
1,1,0,0,1,1,0,0,5,4,4,0,6,1,2,5,4,1,1,3,1,2,3,1,5,5,5,2,0,5,1,2,1,2,1,3,5,2,0,4,3,4,4
1,1,2,0,1,1,0,0,5,0,4,4,5,1,2,4,5,1,1,2,1,2,3,1,2,5,5,3,1,5,2,6,4,2,1,3,5,2,0,2,3,4,4
3,1,2,1,1,1,4,0,10,4,4,4,5,1,2,9,10,2,1,3,2,2,3,2,2,3,5,4,1,5,1,6,0,5,2,3,5,2,0,2,3,4,4
3,1,2,0,1,1,0,1,18,4,4,4,6,1,2,5,4,1,2,3,5,4,3,4,6,5,5,4,1,5,2,6,1,5,2,3,5,2,0,4,3,4,4
3,1,2,1,1,1,0,0,14,4,4,4,6,1,2,11,12,1,2,3,5,3,3,1,5,5,5,3,1,5,1,6,3,5,2,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,1,10,4,4,4,6,1,2,8,9,2,1,3,2,2,3,4,6,2,5,2,1,5,1,6,1,5,2,3,5,2,0,4,3,4,4
1,1,2,0,1,1,0,0,0,4,4,3,6,1,2,12,13,1,1,3,2,3,3,1,4,5,5,3,1,5,1,4,4,5,3,3,5,2,0,3,3,4,4
3,1,2,0,1,1,0,0,10,4,4,4,0,1,2,4,5,1,1,3,2,2,3,1,4,5,5,2,1,5,2,6,1,2,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,10,4,4,4,5,4,2,4,5,2,1,3,2,2,3,1,2,5,5,2,1,5,1,6,1,5,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,13,3,4,4,6,1,2,4,5,1,1,3,2,2,3,1,1,5,5,4,1,5,1,6,1,5,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,4,0,4,4,2,1,2,4,5,1,1,3,2,1,2,2,5,5,5,1,1,3,1,6,3,2,1,3,5,1,0,4,3,4,4
3,1,2,1,0,1,2,0,4,4,4,4,6,4,2,8,10,2,1,3,2,2,3,1,2,5,5,2,1,5,1,6,1,5,3,3,5,2,0,2,3,4,4
3,1,2,0,1,1,0,0,16,4,4,4,5,1,2,11,12,1,2,3,5,3,3,3,5,5,5,4,1,5,2,6,1,5,2,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,17,4,4,4,6,1,2,5,4,1,1,3,2,2,3,1,2,5,5,2,1,5,1,6,4,5,1,3,5,2,0,4,3,6,4
3,1,0,0,1,1,0,0,5,4,4,4,2,1,2,5,4,1,1,3,2,1,3,1,4,5,5,3,1,5,2,3,3,5,1,3,5,2,0,4,1,4,4
3,1,2,1,1,1,2,0,10,4,4,4,5,1,2,11,10,1,1,3,2,2,3,2,2,3,5,4,1,5,1,6,1,5,3,3,5,2,0,4,3,4,1
1,1,2,0,1,1,0,0,16,4,4,3,5,1,2,11,12,2,2,3,5,3,3,2,6,5,5,4,1,5,2,6,4,5,2,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,16,4,4,4,5,1,2,11,12,1,1,3,5,3,3,1,6,5,5,3,1,5,1,6,1,5,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,13,4,4,4,5,1,2,11,12,2,2,2,2,2,3,1,4,5,5,4,1,5,2,6,1,5,2,3,5,2,0,4,3,3,1
3,1,2,0,1,1,2,0,6,2,4,4,5,1,2,8,9,1,1,3,2,2,3,1,4,5,5,1,1,5,1,6,1,5,3,3,5,2,0,2,3,4,4
3,1,2,0,1,1,0,0,16,4,4,4,5,1,2,11,12,2,2,3,5,3,3,1,5,5,5,4,1,5,2,6,4,5,2,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,10,4,4,4,5,4,2,8,9,2,1,3,2,2,3,1,2,5,5,2,1,5,1,6,4,5,2,3,5,2,0,2,1,4,4
3,1,2,3,1,1,2,0,14,4,4,4,6,1,2,8,9,1,1,3,5,3,3,1,4,5,5,3,1,5,1,6,3,5,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,12,4,4,4,1,1,2,8,9,1,1,3,5,3,3,3,6,5,5,4,1,5,2,6,1,5,1,3,5,2,0,4,3,4,4
1,1,2,0,1,1,0,0,0,4,4,3,6,1,2,12,13,1,1,3,2,2,3,1,2,5,5,2,1,5,1,6,1,5,2,3,5,2,0,4,3,4,4
4,1,2,0,1,1,0,0,19,4,4,4,6,1,2,11,12,1,2,3,5,3,3,2,5,5,5,4,1,5,2,6,4,5,2,3,5,2,0,4,3,4,4
1,1,2,0,1,1,0,0,4,4,4,2,6,1,2,11,12,3,2,3,5,3,3,1,5,5,5,4,1,5,2,4,1,2,1,3,5,2,0,4,3,4,4
4,1,1,1,1,1,0,0,19,4,4,3,5,1,2,4,5,1,2,3,5,3,3,1,6,5,5,4,1,5,2,6,4,5,3,3,5,2,0,4,3,4,4
3,1,2,0,1,1,2,0,10,4,4,1,5,1,2,10,11,1,1,3,0,0,1,0,0,0,2,1,0,3,1,6,1,2,1,3,5,2,0,4,3,4,4
4,1,1,0,1,1,0,0,19,4,4,2,6,1,2,4,5,2,2,3,5,3,3,1,2,5,5,4,1,5,2,6,1,2,1,3,5,2,0,4,3,4,4
3,1,2,0,0,1,0,0,8,4,4,4,2,1,2,4,5,1,1,3,5,2,3,1,1,5,5,1,1,5,1,6,4,2,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,2,0,10,2,4,4,5,4,2,4,5,2,1,3,2,2,3,2,6,5,5,3,1,5,2,6,1,2,1,3,5,2,0,2,3,4,4
3,1,2,0,1,1,0,0,10,4,4,4,5,1,2,4,5,1,1,3,2,2,3,1,2,3,5,4,1,5,1,6,1,5,3,3,5,2,0,4,3,4,4
3,1,2,1,1,1,0,0,16,4,4,4,5,1,2,11,12,1,2,3,5,3,3,1,6,5,5,3,1,5,2,6,4,5,2,3,5,2,0,4,3,4,4
1,1,2,0,1,1,0,0,1,4,4,4,6,1,2,5,4,1,1,3,5,2,3,1,5,5,5,2,1,5,2,6,1,0,0,1,0,2,0,4,3,4,4
3,1,2,0,1,1,0,0,22,4,4,3,5,1,2,8,9,1,2,3,2,3,3,1,5,5,5,4,1,5,2,6,1,5,2,3,5,2,0,4,3,4,4
1,1,2,0,1,1,0,0,3,4,4,4,2,1,2,4,5,1,1,3,1,2,3,1,2,5,5,2,1,5,1,6,1,2,1,3,5,2,0,4,3,4,4
3,1,2,1,1,1,0,0,13,3,4,4,5,1,2,9,10,2,1,3,2,3,3,1,4,5,5,2,1,5,1,6,3,5,2,3,5,2,0,4,3,3,1
3,1,2,0,0,1,0,0,8,4,4,4,5,1,2,5,4,1,1,3,2,2,2,1,1,5,5,2,0,2,0,6,1,2,1,3,5,0,0,4,3,4,4
3,1,2,1,1,1,0,0,10,4,4,4,5,1,2,8,5,1,1,3,2,2,3,1,2,2,5,2,1,5,1,6,1,2,1,3,5,2,0,4,3,4,4
3,1,2,0,1,1,0,0,10,4,4,4,5,1,2,5,4,2,1,3,2,2,3,1,1,5,5,4,1,5,1,6,1,5,2,3,5,2,0,0,3,4,2
3,1,2,0,1,1,2,0,10,4,4,4,5,4,2,10,11,1,1,3,2,2,3,2,4,5,5,4,1,5,1,6,2,6,3,3,5,2,0,4,3,4,4
1,1,2,0,1,1,0,0,2,4,4,3,6,1,2,8,9,2,1,3,2,2,3,1,5,5,5,2,1,5,1,6,1,2,1,3,5,2,0,4,3,4,4
3,1,2,1,1,1,2,0,24,4,4,4,6,1,2,8,9,2,2,3,5,4,3,3,6,5,5,4,1,5,2,6,3,5,2,3,5,2,0,4,3,4,4
3,1,2,1,1,1,2,0,12,2,4,4,5,4,2,8,9,1,2,3,5,3,3,2,6,5,5,3,1,5,2,6,3,5,3,3,5,2,0,4,3,4,4
3,1,2,2,3,1,4,0,14,4,4,4,6,1,2,11,12,1,2,3,5,4,4,1,5,5,5,4,1,5,2,6,4,6,2,3,5,2,0,4,3,8,5
3,1,2,0,1,1,0,0,14,4,4,4,6,1,2,11,12,1,1,3,5,3,3,1,5,5,5,4,1,5,1,6,3,5,2,3,5,2,0,4,3,4,1
3,1,2,1,1,1,0,0,23,4,4,4,5,1,2,4,5,3,2,3,5,4,3,2,6,5,5,4,1,5,2,6,4,5,3,3,5,2,0,4,3,4,4
